310569,310569,ANHEUSER BUSCH COMPANIES INC,10-K,11-Mar-04,https://www.sec.gov/Archives/edgar/data/310569/0001068800-04-000195-index.htm
310569,310569,"ANHEUSER-BUSCH COMPANIES, INC.",10-K,10-Mar-05,https://www.sec.gov/Archives/edgar/data/310569/0001068800-05-000163-index.htm
310569,310569,"ANHEUSER-BUSCH COMPANIES, INC.",10-K,9-Mar-06,https://www.sec.gov/Archives/edgar/data/310569/0001068800-06-000185-index.htm
310569,310569,"ANHEUSER-BUSCH COMPANIES, INC.",10-K,1-Mar-07,https://www.sec.gov/Archives/edgar/data/310569/0001068800-07-000566-index.htm
310569,310569,"ANHEUSER-BUSCH COMPANIES, INC.",10-K,29-Feb-08,https://www.sec.gov/Archives/edgar/data/310569/0001068800-08-000087-index.htm
18230,18230,CATERPILLAR INC,10-K,15-Mar-01,https://www.sec.gov/Archives/edgar/data/18230/0000018230-01-500017-index.htm
18230,18230,CATERPILLAR INC,10-K,31-Mar-03,https://www.sec.gov/Archives/edgar/data/18230/0000018230-03-000130-index.htm
18230,18230,CATERPILLAR INC,10-K,10-Mar-04,https://www.sec.gov/Archives/edgar/data/18230/0000018230-04-000161-index.htm
18230,18230,CATERPILLAR INC,10-K,24-Feb-05,https://www.sec.gov/Archives/edgar/data/18230/0000018230-05-000218-index.htm
18230,18230,CATERPILLAR INC,10-K,22-Feb-06,https://www.sec.gov/Archives/edgar/data/18230/0000018230-06-000139-index.htm
18230,18230,CATERPILLAR INC,10-K,23-Feb-07,https://www.sec.gov/Archives/edgar/data/18230/0000018230-07-000053-index.htm
18230,18230,CATERPILLAR INC,10-K,22-Feb-08,https://www.sec.gov/Archives/edgar/data/18230/0000018230-08-000052-index.htm
18230,18230,CATERPILLAR INC,10-K,20-Feb-09,https://www.sec.gov/Archives/edgar/data/18230/0000018230-09-000063-index.htm
18230,18230,CATERPILLAR INC,10-K,19-Feb-10,https://www.sec.gov/Archives/edgar/data/18230/0000018230-10-000092-index.htm
18230,18230,CATERPILLAR INC,10-K,22-Feb-11,https://www.sec.gov/Archives/edgar/data/18230/0001104659-11-008938-index.htm
18230,18230,CATERPILLAR INC,10-K,21-Feb-12,https://www.sec.gov/Archives/edgar/data/18230/0001104659-12-011331-index.htm
18230,18230,CATERPILLAR INC,10-K,19-Feb-13,https://www.sec.gov/Archives/edgar/data/18230/0000018230-13-000075-index.htm
18230,18230,CATERPILLAR INC,10-K,18-Feb-14,https://www.sec.gov/Archives/edgar/data/18230/0000018230-14-000058-index.htm
18230,18230,CATERPILLAR INC,10-K,17-Feb-15,https://www.sec.gov/Archives/edgar/data/18230/0000018230-15-000061-index.htm
18230,18230,CATERPILLAR INC,10-K,16-Feb-16,https://www.sec.gov/Archives/edgar/data/18230/0000018230-16-000410-index.htm
18230,18230,CATERPILLAR INC,10-K,15-Feb-17,https://www.sec.gov/Archives/edgar/data/18230/0000018230-17-000041-index.htm
18230,18230,CATERPILLAR INC,10-K,15-Feb-18,https://www.sec.gov/Archives/edgar/data/18230/0000018230-18-000042-index.htm
18230,18230,CATERPILLAR INC,10-K,14-Feb-19,https://www.sec.gov/Archives/edgar/data/18230/0000018230-19-000034-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,9-Mar-01,https://www.sec.gov/Archives/edgar/data/936468/0000928385-01-000795-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,7-Mar-02,https://www.sec.gov/Archives/edgar/data/936468/0000928385-02-000673-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,6-Mar-03,https://www.sec.gov/Archives/edgar/data/936468/0000928385-03-000487-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,8-Mar-04,https://www.sec.gov/Archives/edgar/data/936468/0001193125-04-035751-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,28-Feb-05,https://www.sec.gov/Archives/edgar/data/936468/0001193125-05-038829-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,28-Feb-06,https://www.sec.gov/Archives/edgar/data/936468/0001193125-06-040986-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,26-Feb-07,https://www.sec.gov/Archives/edgar/data/936468/0001193125-07-039899-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,28-Feb-08,https://www.sec.gov/Archives/edgar/data/936468/0001193125-08-041793-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,26-Feb-09,https://www.sec.gov/Archives/edgar/data/936468/0001193125-09-038670-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,25-Feb-10,https://www.sec.gov/Archives/edgar/data/936468/0001193125-10-040520-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,25-Feb-11,https://www.sec.gov/Archives/edgar/data/936468/0001193125-11-045739-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,23-Feb-12,https://www.sec.gov/Archives/edgar/data/936468/0001193125-12-074929-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,28-Feb-13,https://www.sec.gov/Archives/edgar/data/936468/0001193125-13-082873-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,14-Feb-14,https://www.sec.gov/Archives/edgar/data/936468/0001193125-14-055034-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,9-Feb-15,https://www.sec.gov/Archives/edgar/data/936468/0001193125-15-038681-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,24-Feb-16,https://www.sec.gov/Archives/edgar/data/936468/0001193125-16-476010-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,9-Feb-17,https://www.sec.gov/Archives/edgar/data/936468/0001193125-17-036192-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,6-Feb-18,https://www.sec.gov/Archives/edgar/data/936468/0000936468-18-000009-index.htm
936468,936468,LOCKHEED MARTIN CORP,10-K,8-Feb-19,https://www.sec.gov/Archives/edgar/data/936468/0000936468-19-000009-index.htm
21267,21267,COASTAL CORP,10-K,22-Feb-00,https://www.sec.gov/Archives/edgar/data/21267/0000021267-00-000007-index.htm
21267,21267,EL PASO CGP CO,10-K,1-Apr-03,https://www.sec.gov/Archives/edgar/data/21267/0000950129-03-001762-index.htm
21267,21267,EL PASO CGP CO,10-K,12-Oct-04,https://www.sec.gov/Archives/edgar/data/21267/0000950129-04-007744-index.htm
21267,21267,EL PASO CGP CO,10-K,15-Apr-05,https://www.sec.gov/Archives/edgar/data/21267/0000950129-05-003751-index.htm
310158,310158,SCHERING PLOUGH CORP,10-K,2-Mar-00,https://www.sec.gov/Archives/edgar/data/310158/0000310158-00-000001-index.htm
310158,310158,SCHERING PLOUGH CORP,10-K,13-Mar-01,https://www.sec.gov/Archives/edgar/data/310158/0000310158-01-500003-index.htm
310158,310158,SCHERING PLOUGH CORP,10-K,29-Mar-02,https://www.sec.gov/Archives/edgar/data/310158/0000310158-02-000002-index.htm
310158,310158,SCHERING PLOUGH CORP,10-K,10-Mar-03,https://www.sec.gov/Archives/edgar/data/310158/0000310158-03-000008-index.htm
310158,310158,SCHERING PLOUGH CORP,10-K,26-Feb-04,https://www.sec.gov/Archives/edgar/data/310158/0000950123-04-002379-index.htm
310158,310158,SCHERING PLOUGH CORP,10-K,9-Mar-05,https://www.sec.gov/Archives/edgar/data/310158/0000950123-05-002785-index.htm
310158,310158,SCHERING PLOUGH CORP,10-K,28-Feb-06,https://www.sec.gov/Archives/edgar/data/310158/0000950123-06-002367-index.htm
310158,310158,SCHERING PLOUGH CORP,10-K,28-Feb-07,https://www.sec.gov/Archives/edgar/data/310158/0000950123-07-002869-index.htm
310158,310158,SCHERING PLOUGH CORP,10-K,29-Feb-08,https://www.sec.gov/Archives/edgar/data/310158/0000950123-08-002339-index.htm
310158,310158,SCHERING PLOUGH CORP,10-K,27-Feb-09,https://www.sec.gov/Archives/edgar/data/310158/0000950123-09-003694-index.htm
310158,310158,Merck & Co. Inc.,10-K,1-Mar-10,https://www.sec.gov/Archives/edgar/data/310158/0000950123-10-018679-index.htm
310158,310158,Merck & Co. Inc.,10-K,28-Feb-11,https://www.sec.gov/Archives/edgar/data/310158/0000950123-11-019286-index.htm
310158,310158,Merck & Co. Inc.,10-K,28-Feb-12,https://www.sec.gov/Archives/edgar/data/310158/0001193125-12-084319-index.htm
310158,310158,Merck & Co. Inc.,10-K,28-Feb-13,https://www.sec.gov/Archives/edgar/data/310158/0001193125-13-084618-index.htm
310158,310158,Merck & Co. Inc.,10-K,27-Feb-14,https://www.sec.gov/Archives/edgar/data/310158/0000310158-14-000009-index.htm
310158,310158,"Merck & Co., Inc.",10-K,27-Feb-15,https://www.sec.gov/Archives/edgar/data/310158/0000310158-15-000005-index.htm
310158,310158,"Merck & Co., Inc.",10-K,26-Feb-16,https://www.sec.gov/Archives/edgar/data/310158/0000310158-16-000063-index.htm
310158,310158,"Merck & Co., Inc.",10-K,28-Feb-17,https://www.sec.gov/Archives/edgar/data/310158/0000310158-17-000010-index.htm
310158,310158,"Merck & Co., Inc.",10-K,27-Feb-18,https://www.sec.gov/Archives/edgar/data/310158/0000310158-18-000005-index.htm
310158,310158,"Merck & Co., Inc.",10-K,27-Feb-19,https://www.sec.gov/Archives/edgar/data/310158/0000310158-19-000014-index.htm
7694,7694,ASHLAND INC,10-K,3-Dec-02,https://www.sec.gov/Archives/edgar/data/7694/0000007694-02-000187-index.htm
7694,7694,ASHLAND INC,10-K,1-Dec-03,https://www.sec.gov/Archives/edgar/data/7694/0000007694-03-000186-index.htm
7694,7694,ASHLAND INC,10-K,14-Dec-04,https://www.sec.gov/Archives/edgar/data/7694/0000007694-04-000179-index.htm
4281,4281,ALCOA INC,10-K,5-Mar-02,https://www.sec.gov/Archives/edgar/data/4281/0001021408-02-003033-index.htm
4281,4281,ALCOA INC,10-K,28-Feb-03,https://www.sec.gov/Archives/edgar/data/4281/0000927016-03-000933-index.htm
4281,4281,ALCOA INC,10-K,27-Feb-04,https://www.sec.gov/Archives/edgar/data/4281/0001193125-04-031464-index.htm
4281,4281,ALCOA INC,10-K,18-Feb-05,https://www.sec.gov/Archives/edgar/data/4281/0001193125-05-033143-index.htm
4281,4281,ALCOA INC,10-K,17-Feb-06,https://www.sec.gov/Archives/edgar/data/4281/0001193125-06-034739-index.htm
4281,4281,ALCOA INC,10-K,15-Feb-07,https://www.sec.gov/Archives/edgar/data/4281/0001193125-07-033124-index.htm
4281,4281,ALCOA INC,10-K,15-Feb-08,https://www.sec.gov/Archives/edgar/data/4281/0001193125-08-032695-index.htm
4281,4281,ALCOA INC,10-K,17-Feb-09,https://www.sec.gov/Archives/edgar/data/4281/0001193125-09-029469-index.htm
4281,4281,ALCOA INC,10-K,18-Feb-10,https://www.sec.gov/Archives/edgar/data/4281/0001193125-10-034308-index.htm
4281,4281,ALCOA INC,10-K,17-Feb-11,https://www.sec.gov/Archives/edgar/data/4281/0001193125-11-039230-index.htm
4281,4281,ALCOA INC,10-K,16-Feb-12,https://www.sec.gov/Archives/edgar/data/4281/0001193125-12-065493-index.htm
4281,4281,ALCOA INC,10-K,15-Feb-13,https://www.sec.gov/Archives/edgar/data/4281/0001193125-13-062916-index.htm
4281,4281,ALCOA INC,10-K,13-Feb-14,https://www.sec.gov/Archives/edgar/data/4281/0001193125-14-051516-index.htm
4281,4281,ALCOA INC.,10-K,19-Feb-15,https://www.sec.gov/Archives/edgar/data/4281/0001193125-15-054376-index.htm
4281,4281,ALCOA INC.,10-K,19-Feb-16,https://www.sec.gov/Archives/edgar/data/4281/0001193125-16-470162-index.htm
4281,4281,Arconic Inc.,10-K,28-Feb-17,https://www.sec.gov/Archives/edgar/data/4281/0001193125-17-062657-index.htm
4281,4281,Arconic Inc.,10-K,26-Feb-18,https://www.sec.gov/Archives/edgar/data/4281/0000004281-18-000042-index.htm
4281,4281,Arconic Inc.,10-K,21-Feb-19,https://www.sec.gov/Archives/edgar/data/4281/0000004281-19-000031-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,28-Sep-01,https://www.sec.gov/Archives/edgar/data/7084/0000007084-01-500047-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,20-Sep-02,https://www.sec.gov/Archives/edgar/data/7084/0000007084-02-000017-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,3-Sep-03,https://www.sec.gov/Archives/edgar/data/7084/0000007084-03-000063-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,8-Sep-04,https://www.sec.gov/Archives/edgar/data/7084/0000007084-04-000364-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,9-Sep-05,https://www.sec.gov/Archives/edgar/data/7084/0000007084-05-000350-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,11-Sep-06,https://www.sec.gov/Archives/edgar/data/7084/0000007084-06-000401-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,27-Aug-07,https://www.sec.gov/Archives/edgar/data/7084/0000007084-07-000166-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,29-Aug-08,https://www.sec.gov/Archives/edgar/data/7084/0000007084-08-000044-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,26-Aug-09,https://www.sec.gov/Archives/edgar/data/7084/0000007084-09-000051-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,30-Aug-10,https://www.sec.gov/Archives/edgar/data/7084/0000007084-10-000043-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,25-Aug-11,https://www.sec.gov/Archives/edgar/data/7084/0000007084-11-000028-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,27-Aug-12,https://www.sec.gov/Archives/edgar/data/7084/0000007084-12-000034-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,26-Feb-14,https://www.sec.gov/Archives/edgar/data/7084/0000007084-14-000011-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,20-Feb-15,https://www.sec.gov/Archives/edgar/data/7084/0000007084-15-000005-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,19-Feb-16,https://www.sec.gov/Archives/edgar/data/7084/0000007084-16-000046-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,17-Feb-17,https://www.sec.gov/Archives/edgar/data/7084/0000007084-17-000008-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,16-Feb-18,https://www.sec.gov/Archives/edgar/data/7084/0000007084-18-000012-index.htm
7084,7084,ARCHER DANIELS MIDLAND CO,10-K,19-Feb-19,https://www.sec.gov/Archives/edgar/data/7084/0000007084-19-000012-index.htm
106535,106535,WEYERHAEUSER CO,10-K,10-Mar-00,https://www.sec.gov/Archives/edgar/data/106535/0000106535-00-000007-index.htm
106535,106535,WEYERHAEUSER CO,10-K,16-Mar-01,https://www.sec.gov/Archives/edgar/data/106535/0000106535-01-500006-index.htm
106535,106535,WEYERHAEUSER CO,10-K,5-Mar-03,https://www.sec.gov/Archives/edgar/data/106535/0000891020-03-000649-index.htm
106535,106535,WEYERHAEUSER CO,10-K,5-Mar-04,https://www.sec.gov/Archives/edgar/data/106535/0000950124-04-000703-index.htm
106535,106535,WEYERHAEUSER CO,10-K,3-Mar-05,https://www.sec.gov/Archives/edgar/data/106535/0001193125-05-041798-index.htm
106535,106535,WEYERHAEUSER CO,10-K,22-Feb-06,https://www.sec.gov/Archives/edgar/data/106535/0001193125-06-036731-index.htm
106535,106535,WEYERHAEUSER CO,10-K,1-Mar-07,https://www.sec.gov/Archives/edgar/data/106535/0001193125-07-044292-index.htm
106535,106535,WEYERHAEUSER CO,10-K,28-Feb-08,https://www.sec.gov/Archives/edgar/data/106535/0001193125-08-042058-index.htm
106535,106535,WEYERHAEUSER CO,10-K,27-Feb-09,https://www.sec.gov/Archives/edgar/data/106535/0001193125-09-039546-index.htm
106535,106535,WEYERHAEUSER CO,10-K,26-Feb-10,https://www.sec.gov/Archives/edgar/data/106535/0001193125-10-041278-index.htm
106535,106535,WEYERHAEUSER CO,10-K,25-Feb-11,https://www.sec.gov/Archives/edgar/data/106535/0001193125-11-047563-index.htm
106535,106535,WEYERHAEUSER CO,10-K,22-Feb-12,https://www.sec.gov/Archives/edgar/data/106535/0000106535-12-000016-index.htm
106535,106535,WEYERHAEUSER CO,10-K,19-Feb-13,https://www.sec.gov/Archives/edgar/data/106535/0000106535-13-000011-index.htm
106535,106535,WEYERHAEUSER CO,10-K,18-Feb-14,https://www.sec.gov/Archives/edgar/data/106535/0000106535-14-000010-index.htm
106535,106535,WEYERHAEUSER CO,10-K,13-Feb-15,https://www.sec.gov/Archives/edgar/data/106535/0000106535-15-000006-index.htm
106535,106535,WEYERHAEUSER CO,10-K,17-Feb-16,https://www.sec.gov/Archives/edgar/data/106535/0000106535-16-000046-index.htm
106535,106535,WEYERHAEUSER CO,10-K,24-Feb-17,https://www.sec.gov/Archives/edgar/data/106535/0000106535-17-000007-index.htm
106535,106535,WEYERHAEUSER CO,10-K,16-Feb-18,https://www.sec.gov/Archives/edgar/data/106535/0000106535-18-000013-index.htm
106535,106535,WEYERHAEUSER CO,10-K,15-Feb-19,https://www.sec.gov/Archives/edgar/data/106535/0000106535-19-000014-index.htm
